2025-04-07T08:31:14.687273 - New user added
2025-04-07T08:31:17.786136 - User accepted by admin
2025-04-07T08:31:22.612275 - Network activity reported
2025-04-07T08:31:24.479730 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 0.0%, Memory: 0.00010413851672386474%
  PID: 19188, Name: HPMediaNetwork.exe, CPU: 0.0%, Memory: 0.5231398387623346%
  PID: 19256, Name: svchost.exe, CPU: 0.0%, Memory: 0.2552435044901925%
  PID: 19400, Name: svchost.exe, CPU: 0.0%, Memory: 0.3784914390328864%
  PID: 19964, Name: SearchProtocolHost.exe, CPU: 0.0%, Memory: 0.020931841861496814%
  PID: 20044, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.7071005285550417%
  PID: 21000, Name: FileSyncHelper.exe, CPU: 0.0%, Memory: 0.33933535674471327%
  PID: 21136, Name: python.exe, CPU: 16.4%, Memory: 1.191917393162994%
  PID: 21260, Name: ApplicationFrameHost.exe, CPU: 0.0%, Memory: 0.6414411937606449%
  PID: 21332, Name: chrome.exe, CPU: 0.5%, Memory: 0.9693733829240949%
  PID: 21512, Name: svchost.exe, CPU: 0.5%, Memory: 0.11335477545392678%
  PID: 21572, Name: svchost.exe, CPU: 0.0%, Memory: 0.4564391188006992%
  PID: 21676, Name: UserOOBEBroker.exe, CPU: 0.0%, Memory: 0.1473560011642686%
2025-04-07T08:35:49.839190 - Network activity reported
2025-04-07T08:35:51.684877 - Web activity reported
2025-04-07T08:35:52.045042 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 1141.6%, Memory: 0.00010413851672386474%
  PID: 4, Name: System, CPU: 3.9%, Memory: 0.1312666003304315%
  PID: 188, Name: , CPU: 0.0%, Memory: 0.5428220184231449%
  PID: 232, Name: Registry, CPU: 0.0%, Memory: 0.778435412510889%
  PID: 792, Name: smss.exe, CPU: 0.0%, Memory: 0.018276309685038263%
  PID: 1068, Name: csrss.exe, CPU: 0.0%, Memory: 0.0635244952015575%
  PID: 1200, Name: wininit.exe, CPU: 0.0%, Memory: 0.0632120796513859%
  PID: 1208, Name: csrss.exe, CPU: 0.4%, Memory: 0.07211592283127634%
  PID: 1284, Name: services.exe, CPU: 0.0%, Memory: 0.13105832329698378%
  PID: 1312, Name: winlogon.exe, CPU: 0.0%, Memory: 0.11814514722322456%
  PID: 1340, Name: svchost.exe, CPU: 0.0%, Memory: 0.18536655976847924%
  PID: 1360, Name: LsaIso.exe, CPU: 0.0%, Memory: 0.043061276665318074%
  PID: 1376, Name: lsass.exe, CPU: 0.1%, Memory: 0.3815114560178785%
  PID: 1512, Name: svchost.exe, CPU: 0.0%, Memory: 0.4516487470314014%
  PID: 1528, Name: svchost.exe, CPU: 0.0%, Memory: 0.18797002268657587%
  PID: 1536, Name: McUICnt.exe, CPU: 0.0%, Memory: 0.08778876959821798%
  PID: 1540, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.07997838084392812%
  PID: 1548, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.0448837007079857%
  PID: 1568, Name: svchost.exe, CPU: 0.0%, Memory: 0.11538547653004214%
  PID: 1644, Name: svchost.exe, CPU: 0.8%, Memory: 0.21239050485832214%
  PID: 1660, Name: svchost.exe, CPU: 2.8%, Memory: 0.13501558693249063%
  PID: 1700, Name: svchost.exe, CPU: 0.0%, Memory: 0.12408104267648484%
  PID: 1796, Name: dwm.exe, CPU: 2.4%, Memory: 1.3133949729213823%
  PID: 1836, Name: svchost.exe, CPU: 0.0%, Memory: 0.05633893754761083%
  PID: 1852, Name: svchost.exe, CPU: 0.0%, Memory: 0.12684071336966726%
  PID: 1892, Name: svchost.exe, CPU: 0.0%, Memory: 0.13470317138231905%
  PID: 1972, Name: svchost.exe, CPU: 0.0%, Memory: 0.14938670224038397%
  PID: 1988, Name: svchost.exe, CPU: 0.0%, Memory: 0.12460173526010418%
  PID: 1996, Name: svchost.exe, CPU: 0.0%, Memory: 0.13964975092670265%
  PID: 2016, Name: svchost.exe, CPU: 0.0%, Memory: 0.1727657992448916%
  PID: 2020, Name: svchost.exe, CPU: 0.0%, Memory: 0.13860836575946398%
  PID: 2064, Name: Grammarly.WebUI.exe, CPU: 0.5%, Memory: 0.5308981582582625%
  PID: 2128, Name: svchost.exe, CPU: 0.0%, Memory: 0.38302146451037455%
  PID: 2156, Name: svchost.exe, CPU: 0.1%, Memory: 0.11554168430512794%
  PID: 2176, Name: svchost.exe, CPU: 0.0%, Memory: 0.090079816966143%
  PID: 2228, Name: ms-teams.exe, CPU: 0.0%, Memory: 0.2897133535257917%
  PID: 2276, Name: svchost.exe, CPU: 0.0%, Memory: 0.15823847616191247%
  PID: 2428, Name: chrome.exe, CPU: 0.0%, Memory: 0.2791953633366814%
  PID: 2520, Name: svchost.exe, CPU: 0.0%, Memory: 0.10445093227403635%
  PID: 2584, Name: svchost.exe, CPU: 0.1%, Memory: 0.15032394889089876%
  PID: 2656, Name: amdfendrsr.exe, CPU: 0.0%, Memory: 0.09044430177467654%
  PID: 2704, Name: atiesrxx.exe, CPU: 0.0%, Memory: 0.08091562749444291%
  PID: 2752, Name: svchost.exe, CPU: 0.0%, Memory: 0.1425135601366089%
  PID: 2864, Name: svchost.exe, CPU: 0.0%, Memory: 0.3382419023191127%
  PID: 2876, Name: svchost.exe, CPU: 0.0%, Memory: 0.13777525762567305%
  PID: 2908, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.18281516610874457%
  PID: 2932, Name: cmd.exe, CPU: 0.0%, Memory: 0.054620652021667056%
  PID: 3036, Name: SynTPEnhService.exe, CPU: 0.0%, Memory: 0.12970452257957354%
  PID: 3044, Name: WmiPrvSE.exe, CPU: 0.0%, Memory: 0.17458822328755924%
  PID: 3048, Name: conhost.exe, CPU: 0.0%, Memory: 0.1261117437526002%
  PID: 3060, Name: svchost.exe, CPU: 0.0%, Memory: 0.09315190320949701%
  PID: 3144, Name: svchost.exe, CPU: 0.8%, Memory: 0.29091094646811616%
  PID: 3288, Name: SECOMN64.exe, CPU: 0.0%, Memory: 0.1190303246153774%
  PID: 3296, Name: RtkBtManServ.exe, CPU: 0.0%, Memory: 0.0813842508197003%
  PID: 3324, Name: atieclxx.exe, CPU: 0.2%, Memory: 0.15516638991855847%
  PID: 3332, Name: svchost.exe, CPU: 0.0%, Memory: 0.23363476226999055%
  PID: 3336, Name: svchost.exe, CPU: 0.0%, Memory: 0.06409725704353875%
  PID: 3348, Name: svchost.exe, CPU: 0.0%, Memory: 0.10476334782420793%
  PID: 3356, Name: HPSystemEventUtilityBackground.exe, CPU: 0.4%, Memory: 0.8726287008876246%
  PID: 3448, Name: MemCompression, CPU: 0.0%, Memory: 1.4593451041098786%
  PID: 3504, Name: svchost.exe, CPU: 0.0%, Memory: 0.11876997832356774%
  PID: 3580, Name: TouchpointAnalyticsClientService.exe, CPU: 0.1%, Memory: 1.1547399426925742%
  PID: 3588, Name: SysInfoCap.exe, CPU: 0.1%, Memory: 0.4652388234638658%
  PID: 3596, Name: NetworkCap.exe, CPU: 0.0%, Memory: 0.1259555359775144%
  PID: 3604, Name: DiagsCap.exe, CPU: 0.0%, Memory: 0.29950237409783503%
  PID: 3612, Name: AppHelperCap.exe, CPU: 0.0%, Memory: 0.30970794873677376%
  PID: 3620, Name: svchost.exe, CPU: 0.0%, Memory: 0.11012648143548698%
  PID: 3628, Name: svchost.exe, CPU: 0.0%, Memory: 0.09684882055319421%
  PID: 3832, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11767652389796718%
  PID: 3880, Name: svchost.exe, CPU: 0.0%, Memory: 0.2299899141846553%
  PID: 3892, Name: svchost.exe, CPU: 0.0%, Memory: 0.18890726933709065%
  PID: 3972, Name: hp-one-agent-service.exe, CPU: 0.0%, Memory: 0.4797140772884829%
  PID: 4000, Name: PEFService.exe, CPU: 0.0%, Memory: 0.07758319495927923%
  PID: 4196, Name: svchost.exe, CPU: 0.0%, Memory: 0.090079816966143%
  PID: 4212, Name: Grammarly.Desktop.exe, CPU: 7.6%, Memory: 3.881190449040077%
  PID: 4360, Name: svchost.exe, CPU: 0.0%, Memory: 0.07867664938487981%
  PID: 4384, Name: svchost.exe, CPU: 0.0%, Memory: 0.12038412533278764%
  PID: 4400, Name: svchost.exe, CPU: 0.0%, Memory: 0.281017787379349%
  PID: 4428, Name: svchost.exe, CPU: 0.0%, Memory: 0.1536043121677005%
  PID: 4456, Name: spoolsv.exe, CPU: 0.0%, Memory: 0.17812893285617065%
  PID: 4492, Name: svchost.exe, CPU: 0.0%, Memory: 0.33365980758326264%
  PID: 4564, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.18047204948245762%
  PID: 4620, Name: svchost.exe, CPU: 0.1%, Memory: 0.08705979998115093%
  PID: 4636, Name: svchost.exe, CPU: 0.0%, Memory: 0.07695836385893605%
  PID: 4648, Name: svchost.exe, CPU: 0.0%, Memory: 0.3214756011265705%
  PID: 4704, Name: svchost.exe, CPU: 0.1%, Memory: 0.2750298226677268%
  PID: 4724, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.16188332424724775%
  PID: 4736, Name: RtkWiFiManServ.exe, CPU: 0.1%, Memory: 0.10700232593377101%
  PID: 4880, Name: svchost.exe, CPU: 0.0%, Memory: 0.06826279771249334%
  PID: 4900, Name: HPCommRecovery.exe, CPU: 0.0%, Memory: 0.27752914706909954%
  PID: 4912, Name: nssm.exe, CPU: 0.0%, Memory: 0.06092103228346088%
  PID: 4920, Name: svchost.exe, CPU: 0.0%, Memory: 0.6409205011770256%
  PID: 4932, Name: svchost.exe, CPU: 0.0%, Memory: 0.13798353465912078%
  PID: 4968, Name: MpDefenderCoreService.exe, CPU: 0.0%, Memory: 0.26935427350627617%
  PID: 4984, Name: ModuleCoreService.exe, CPU: 0.1%, Memory: 0.09263121062587769%
  PID: 5000, Name: svchost.exe, CPU: 0.0%, Memory: 0.37031656547006303%
  PID: 5024, Name: mongod.exe, CPU: 2.1%, Memory: 2.047102892499371%
  PID: 5044, Name: mfemms.exe, CPU: 0.0%, Memory: 0.18161757316642013%
  PID: 5068, Name: mysqld.exe, CPU: 0.0%, Memory: 0.201716306894126%
  PID: 5088, Name: OfficeClickToRun.exe, CPU: 0.0%, Memory: 0.7097560607315002%
  PID: 5108, Name: svchost.exe, CPU: 0.0%, Memory: 0.09356845727639247%
  PID: 5176, Name: SECOCL64.exe, CPU: 0.0%, Memory: 0.09846296756241411%
  PID: 5192, Name: svchost.exe, CPU: 0.0%, Memory: 0.059775508599498366%
  PID: 5204, Name: svchost.exe, CPU: 0.0%, Memory: 0.3109055416790982%
  PID: 5248, Name: MsMpEng.exe, CPU: 2.4%, Memory: 3.2209522530107746%
  PID: 5296, Name: svchost.exe, CPU: 0.0%, Memory: 0.08143632007806223%
  PID: 5340, Name: wslservice.exe, CPU: 0.0%, Memory: 0.3239228562695813%
  PID: 5368, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.11153235141125914%
  PID: 5472, Name: svchost.exe, CPU: 0.0%, Memory: 0.10497162485765567%
  PID: 5484, Name: expressvpnd.exe, CPU: 0.0%, Memory: 0.19088590115484408%
  PID: 5644, Name: conhost.exe, CPU: 0.1%, Memory: 0.0815404585947861%
  PID: 5676, Name: audiodg.exe, CPU: 0.0%, Memory: 0.2883595528083815%
  PID: 5916, Name: conhost.exe, CPU: 0.0%, Memory: 0.05300650501244716%
  PID: 5968, Name: mysqld.exe, CPU: 0.6%, Memory: 1.589986873339967%
  PID: 6056, Name: cmd.exe, CPU: 0.0%, Memory: 0.054568582763305125%
  PID: 6116, Name: msedge.exe, CPU: 0.0%, Memory: 1.7567126386148744%
  PID: 6240, Name: conhost.exe, CPU: 0.0%, Memory: 0.07180350728110474%
  PID: 6272, Name: svchost.exe, CPU: 0.0%, Memory: 0.09554708909414592%
  PID: 6304, Name: svchost.exe, CPU: 0.0%, Memory: 0.2139525826091801%
  PID: 6540, Name: msedge.exe, CPU: 0.0%, Memory: 0.09716123610336581%
  PID: 6720, Name: MMSSHOST.exe, CPU: 1.3%, Memory: 0.34199088892117185%
  PID: 6884, Name: mfevtps.exe, CPU: 0.0%, Memory: 0.18906347711217644%
  PID: 7020, Name: svchost.exe, CPU: 0.0%, Memory: 0.1215817182751121%
  PID: 7048, Name: WmiPrvSE.exe, CPU: 0.0%, Memory: 0.42233375457363354%
  PID: 7096, Name: ProtectedModuleHost.exe, CPU: 0.0%, Memory: 0.25404591154786804%
  PID: 7192, Name: unsecapp.exe, CPU: 0.0%, Memory: 0.09747365165353741%
  PID: 7292, Name: WmiPrvSE.exe, CPU: 0.2%, Memory: 0.14610633896358224%
  PID: 7468, Name: ctfmon.exe, CPU: 0.2%, Memory: 0.4190533912968317%
  PID: 7668, Name: McCSPServiceHost.exe, CPU: 0.2%, Memory: 0.11658306947236659%
  PID: 7732, Name: SynTPEnh.exe, CPU: 0.8%, Memory: 0.22754265904164445%
  PID: 7892, Name: svchost.exe, CPU: 0.0%, Memory: 0.06076482450837509%
  PID: 7932, Name: svchost.exe, CPU: 0.0%, Memory: 0.1746923618042831%
  PID: 7968, Name: conhost.exe, CPU: 0.0%, Memory: 0.05014269580254088%
  PID: 7980, Name: ModuleCoreService.exe, CPU: 0.4%, Memory: 0.411138864025818%
  PID: 8308, Name: svchost.exe, CPU: 0.0%, Memory: 0.34282399705496275%
  PID: 8488, Name: svchost.exe, CPU: 0.0%, Memory: 0.11934274016554901%
  PID: 8560, Name: NgcIso.exe, CPU: 0.0%, Memory: 0.03197052463422648%
  PID: 8572, Name: explorer.exe, CPU: 1.1%, Memory: 4.318728427055395%
  PID: 8704, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.31788282229959713%
  PID: 8728, Name: svchost.exe, CPU: 0.0%, Memory: 0.3148628053146051%
  PID: 8928, Name: RuntimeBroker.exe, CPU: 0.6%, Memory: 0.5206925836193237%
  PID: 8952, Name: svchost.exe, CPU: 0.0%, Memory: 0.1643826486486205%
  PID: 8976, Name: AggregatorHost.exe, CPU: 0.0%, Memory: 0.16797542747559382%
  PID: 9032, Name: svchost.exe, CPU: 0.1%, Memory: 0.8235794595106843%
  PID: 9108, Name: sihost.exe, CPU: 0.0%, Memory: 0.4985631488155025%
  PID: 9180, Name: svchost.exe, CPU: 0.0%, Memory: 0.4120240414179709%
  PID: 9244, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.137192602624603%
  PID: 9252, Name: ShellHost.exe, CPU: 0.1%, Memory: 1.7986283915962302%
  PID: 9340, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.13616111061645317%
  PID: 9356, Name: conhost.exe, CPU: 0.0%, Memory: 0.09674468203647035%
  PID: 9440, Name: svchost.exe, CPU: 0.0%, Memory: 0.2719056671660109%
  PID: 9608, Name: OpenConsole.exe, CPU: 0.0%, Memory: 0.213275682250475%
  PID: 9612, Name: svchost.exe, CPU: 0.0%, Memory: 0.10731474148394263%
  PID: 9704, Name: svchost.exe, CPU: 0.0%, Memory: 0.10773129555083807%
  PID: 9736, Name: PhoneExperienceHost.exe, CPU: 0.0%, Memory: 1.4752262279102681%
  PID: 9924, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.13725456504205372%
  PID: 9960, Name: svchost.exe, CPU: 0.0%, Memory: 0.1088768192348006%
  PID: 10084, Name: svchost.exe, CPU: 0.0%, Memory: 0.09596364316104136%
  PID: 10116, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.02212943480382126%
  PID: 10124, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.01848458671848599%
  PID: 10256, Name: svchost.exe, CPU: 0.0%, Memory: 0.27351981417523075%
  PID: 10476, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.40624435373979634%
  PID: 10572, Name: WindowsTerminal.exe, CPU: 0.0%, Memory: 1.2040495303613241%
  PID: 10672, Name: svchost.exe, CPU: 0.0%, Memory: 0.1082519881344574%
  PID: 10680, Name: TextInputHost.exe, CPU: 0.0%, Memory: 0.9362052653475441%
  PID: 10768, Name: SearchHost.exe, CPU: 0.0%, Memory: 1.3810329395335323%
  PID: 10792, Name: StartMenuExperienceHost.exe, CPU: 0.6%, Memory: 1.7698340917220814%
  PID: 10800, Name: svchost.exe, CPU: 0.0%, Memory: 0.14391943011238106%
  PID: 10908, Name: svchost.exe, CPU: 0.2%, Memory: 0.32111111631803696%
  PID: 10924, Name: msedge.exe, CPU: 0.0%, Memory: 0.3730762361632455%
  PID: 11072, Name: Widgets.exe, CPU: 0.0%, Memory: 0.3248601029200961%
  PID: 11112, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.554329324521132%
  PID: 11136, Name: svchost.exe, CPU: 0.0%, Memory: 0.2719577364243728%
  PID: 11216, Name: svchost.exe, CPU: 0.0%, Memory: 0.20379907722860333%
  PID: 11276, Name: conhost.exe, CPU: 0.0%, Memory: 0.11913446313210126%
  PID: 11664, Name: svchost.exe, CPU: 0.0%, Memory: 0.20385114648696526%
  PID: 11736, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.05618272977252504%
  PID: 12008, Name: WhatsApp.exe, CPU: 0.2%, Memory: 2.644649701460907%
  PID: 12092, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.45435634846622186%
  PID: 12320, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.2116615352412551%
  PID: 12464, Name: chrome.exe, CPU: 0.1%, Memory: 2.609659159841689%
  PID: 12528, Name: chrome.exe, CPU: 0.0%, Memory: 0.11522926875495634%
  PID: 12548, Name: svchost.exe, CPU: 0.0%, Memory: 0.21358809780064658%
  PID: 12572, Name: NisSrv.exe, CPU: 0.0%, Memory: 0.133974201765252%
  PID: 12660, Name: uihost.exe, CPU: 0.7%, Memory: 0.1646950641987921%
  PID: 12724, Name: conhost.exe, CPU: 0.0%, Memory: 0.11918653239046322%
  PID: 12752, Name: SearchIndexer.exe, CPU: 0.4%, Memory: 0.4531066862655355%
  PID: 13032, Name: mcshield.exe, CPU: 0.0%, Memory: 0.09554708909414592%
  PID: 13216, Name: FileCoAuth.exe, CPU: 0.2%, Memory: 0.3425636507631531%
  PID: 13572, Name: RuntimeBroker.exe, CPU: 0.1%, Memory: 0.6060340980745309%
  PID: 13632, Name: ExpressVPNNotificationService.exe, CPU: 0.0%, Memory: 0.7837985461221679%
  PID: 13720, Name: msedge.exe, CPU: 0.0%, Memory: 0.8743469864135683%
  PID: 13748, Name: svchost.exe, CPU: 0.0%, Memory: 0.8150921703976894%
  PID: 13756, Name: browserhost.exe, CPU: 0.0%, Memory: 0.03899987451308735%
  PID: 13776, Name: servicehost.exe, CPU: 1.2%, Memory: 0.2078084101224721%
  PID: 13816, Name: mcapexe.exe, CPU: 0.0%, Memory: 0.03197052463422648%
  PID: 14060, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.18380448201762128%
  PID: 14260, Name: MfeAVSvc.exe, CPU: 0.4%, Memory: 0.4893989593438024%
  PID: 14392, Name: chrome.exe, CPU: 0.0%, Memory: 0.4039533063718713%
  PID: 15016, Name: OneDrive.exe, CPU: 0.0%, Memory: 3.4507338901619824%
  PID: 15100, Name: msedge.exe, CPU: 0.0%, Memory: 0.4683629789655817%
  PID: 15132, Name: msedge.exe, CPU: 0.0%, Memory: 0.2119739507914267%
  PID: 15208, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.02582635214751846%
  PID: 15236, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.029471200232853725%
  PID: 15244, Name: smartscreen.exe, CPU: 0.0%, Memory: 0.14709565487245896%
  PID: 15284, Name: SecurityHealthSystray.exe, CPU: 0.0%, Memory: 0.14589806193013452%
  PID: 15304, Name: SecurityHealthService.exe, CPU: 0.0%, Memory: 0.304865507709114%
  PID: 15484, Name: svchost.exe, CPU: 0.0%, Memory: 0.21468155222624719%
  PID: 15556, Name: DesktopExtension.exe, CPU: 0.0%, Memory: 0.6088458380260753%
  PID: 15780, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11757238538124329%
  PID: 15788, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.5718667714300145%
  PID: 15852, Name: cmd.exe, CPU: 0.0%, Memory: 0.0448837007079857%
  PID: 15856, Name: cmd.exe, CPU: 0.0%, Memory: 0.0453523240332431%
  PID: 15868, Name: conhost.exe, CPU: 0.0%, Memory: 0.10242023119792097%
  PID: 15884, Name: conhost.exe, CPU: 0.0%, Memory: 0.10226402342283518%
  PID: 15964, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.028117399515443484%
  PID: 15972, Name: browserhost.exe, CPU: 0.0%, Memory: 0.03639641159499073%
  PID: 15992, Name: msedgewebview2.exe, CPU: 1.9%, Memory: 1.637578175482773%
  PID: 16236, Name: cmd.exe, CPU: 0.0%, Memory: 0.07451110871592523%
  PID: 16492, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.5285550416319755%
  PID: 16536, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.1180410087065007%
  PID: 16732, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.029054646165958268%
  PID: 16748, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11621858466383307%
  PID: 16756, Name: msedgewebview2.exe, CPU: 0.1%, Memory: 0.24108066621574686%
  PID: 16804, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.06414932630190069%
  PID: 16972, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.8155607937229468%
  PID: 17292, Name: chrome.exe, CPU: 0.0%, Memory: 1.2206596237787808%
  PID: 17412, Name: HP.myHP.exe, CPU: 0.0%, Memory: 1.3937378385738437%
  PID: 17544, Name: msedgewebview2.exe, CPU: 0.8%, Memory: 0.9814013816057013%
  PID: 17552, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.4625832912874072%
  PID: 17600, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.24998450939563732%
  PID: 17764, Name: msedgewebview2.exe, CPU: 2.5%, Memory: 1.364370776857714%
  PID: 17904, Name: chrome.exe, CPU: 0.1%, Memory: 0.6514384913661359%
  PID: 17920, Name: chrome.exe, CPU: 0.1%, Memory: 1.1445343680536355%
  PID: 18036, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.16141470092199034%
  PID: 18048, Name: conhost.exe, CPU: 0.0%, Memory: 0.08518530668012136%
  PID: 18336, Name: svchost.exe, CPU: 0.0%, Memory: 0.5012186809919611%
  PID: 18480, Name: dllhost.exe, CPU: 0.0%, Memory: 0.1252786356188093%
  PID: 18564, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.750734567062341%
  PID: 18572, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.45961534356077705%
  PID: 18624, Name: CrossDeviceService.exe, CPU: 0.0%, Memory: 1.2185247841859415%
  PID: 18640, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.25159865640485723%
  PID: 18816, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.0330540859007384%
  PID: 19000, Name: unsecapp.exe, CPU: 0.0%, Memory: 0.12283138047579846%
  PID: 19124, Name: chrome.exe, CPU: 0.0%, Memory: 0.9175124015956104%
  PID: 19172, Name: HPSystemEventUtilityHost.exe, CPU: 0.0%, Memory: 0.4770064758536625%
  PID: 19188, Name: HPMediaNetwork.exe, CPU: 0.0%, Memory: 0.5231398387623346%
  PID: 19256, Name: svchost.exe, CPU: 0.0%, Memory: 0.2546186733898493%
  PID: 19400, Name: svchost.exe, CPU: 0.0%, Memory: 0.3786997160663341%
  PID: 20044, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.7071005285550417%
  PID: 21000, Name: FileSyncHelper.exe, CPU: 0.0%, Memory: 0.33933535674471327%
  PID: 21136, Name: python.exe, CPU: 22.3%, Memory: 1.2427890585826018%
  PID: 21260, Name: ApplicationFrameHost.exe, CPU: 0.0%, Memory: 0.6414411937606449%
  PID: 21332, Name: chrome.exe, CPU: 0.0%, Memory: 0.9693733829240949%
  PID: 21512, Name: svchost.exe, CPU: 0.0%, Memory: 0.11335477545392678%
  PID: 21572, Name: svchost.exe, CPU: 0.0%, Memory: 0.45649118805906114%
  PID: 21676, Name: UserOOBEBroker.exe, CPU: 0.0%, Memory: 0.1473560011642686%
2025-04-07T08:36:00.412248 - Network activity reported
2025-04-07T08:36:02.530602 - Web activity reported
2025-04-07T08:36:04.004831 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 1104.6%, Memory: 0.00010413851672386474%
  PID: 4, Name: System, CPU: 5.6%, Memory: 0.1312666003304315%
  PID: 188, Name: , CPU: 0.0%, Memory: 0.5428220184231449%
  PID: 232, Name: Registry, CPU: 0.0%, Memory: 0.699862901642733%
  PID: 792, Name: smss.exe, CPU: 0.0%, Memory: 0.018276309685038263%
  PID: 1068, Name: csrss.exe, CPU: 0.1%, Memory: 0.0635244952015575%
  PID: 1200, Name: wininit.exe, CPU: 0.0%, Memory: 0.0632120796513859%
  PID: 1208, Name: csrss.exe, CPU: 1.2%, Memory: 0.07211592283127634%
  PID: 1284, Name: services.exe, CPU: 0.0%, Memory: 0.13105832329698378%
  PID: 1312, Name: winlogon.exe, CPU: 0.0%, Memory: 0.11814514722322456%
  PID: 1340, Name: svchost.exe, CPU: 0.0%, Memory: 0.18536655976847924%
  PID: 1360, Name: LsaIso.exe, CPU: 0.0%, Memory: 0.043061276665318074%
  PID: 1376, Name: lsass.exe, CPU: 0.1%, Memory: 0.3815114560178785%
  PID: 1512, Name: svchost.exe, CPU: 0.1%, Memory: 0.4518049548064872%
  PID: 1528, Name: svchost.exe, CPU: 0.0%, Memory: 0.18739726084459463%
  PID: 1536, Name: McUICnt.exe, CPU: 0.0%, Memory: 0.08690359220606514%
  PID: 1540, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.07997838084392812%
  PID: 1548, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.0448837007079857%
  PID: 1568, Name: svchost.exe, CPU: 0.0%, Memory: 0.11538547653004214%
  PID: 1644, Name: svchost.exe, CPU: 1.2%, Memory: 0.2116615352412551%
  PID: 1660, Name: svchost.exe, CPU: 1.6%, Memory: 0.13340143992327075%
  PID: 1700, Name: svchost.exe, CPU: 0.0%, Memory: 0.12408104267648484%
  PID: 1796, Name: dwm.exe, CPU: 6.5%, Memory: 1.3179770676572322%
  PID: 1836, Name: svchost.exe, CPU: 0.0%, Memory: 0.05633893754761083%
  PID: 1852, Name: svchost.exe, CPU: 0.0%, Memory: 0.12684071336966726%
  PID: 1892, Name: svchost.exe, CPU: 0.0%, Memory: 0.13470317138231905%
  PID: 1972, Name: svchost.exe, CPU: 0.0%, Memory: 0.14938670224038397%
  PID: 1988, Name: svchost.exe, CPU: 0.0%, Memory: 0.12460173526010418%
  PID: 1996, Name: svchost.exe, CPU: 0.0%, Memory: 0.13964975092670265%
  PID: 2016, Name: svchost.exe, CPU: 0.0%, Memory: 0.1727657992448916%
  PID: 2020, Name: svchost.exe, CPU: 0.0%, Memory: 0.13860836575946398%
  PID: 2064, Name: Grammarly.WebUI.exe, CPU: 0.8%, Memory: 0.5308981582582625%
  PID: 2128, Name: svchost.exe, CPU: 0.0%, Memory: 0.38265697970184104%
  PID: 2156, Name: svchost.exe, CPU: 0.3%, Memory: 0.11554168430512794%
  PID: 2176, Name: svchost.exe, CPU: 0.0%, Memory: 0.090079816966143%
  PID: 2228, Name: ms-teams.exe, CPU: 0.0%, Memory: 0.2897133535257917%
  PID: 2276, Name: svchost.exe, CPU: 0.0%, Memory: 0.15823847616191247%
  PID: 2428, Name: chrome.exe, CPU: 0.0%, Memory: 0.2791953633366814%
